Sexo	Provincias	Tasas	Periodo	Total
Hombres	27 Lugo	Tasa de paro de la población	2012T4	18,90
Hombres	27 Lugo	Tasa de paro de la población	2012T3	17,17
Hombres	27 Lugo	Tasa de paro de la población	2012T2	18,89
Hombres	27 Lugo	Tasa de paro de la población	2012T1	15,10
Hombres	27 Lugo	Tasa de paro de la población	2011T4	11,21
Hombres	27 Lugo	Tasa de paro de la población	2011T3	10,64
Hombres	27 Lugo	Tasa de paro de la población	2011T2	11,22
Hombres	27 Lugo	Tasa de paro de la población	2011T1	12,55
Hombres	27 Lugo	Tasa de paro de la población	2010T4	8,61
Hombres	27 Lugo	Tasa de paro de la población	2010T3	8,66
Hombres	27 Lugo	Tasa de paro de la población	2010T2	12,43
Hombres	27 Lugo	Tasa de paro de la población	2010T1	11,39
Hombres	27 Lugo	Tasa de empleo de la población	2021T3	50,98
Hombres	27 Lugo	Tasa de empleo de la población	2021T2	51,49
Hombres	27 Lugo	Tasa de empleo de la población	2021T1	51,10
Hombres	27 Lugo	Tasa de empleo de la población	2020T4	52,54
Hombres	27 Lugo	Tasa de empleo de la población	2020T3	51,87
Hombres	27 Lugo	Tasa de empleo de la población	2020T2	48,68
Hombres	27 Lugo	Tasa de empleo de la población	2020T1	51,21
Hombres	27 Lugo	Tasa de empleo de la población	2019T4	51,62
Hombres	27 Lugo	Tasa de empleo de la población	2019T3	51,69
Hombres	27 Lugo	Tasa de empleo de la población	2019T2	50,01
Hombres	27 Lugo	Tasa de empleo de la población	2019T1	48,58
Hombres	27 Lugo	Tasa de empleo de la población	2018T4	51,75
Hombres	27 Lugo	Tasa de empleo de la población	2018T3	52,56
Hombres	27 Lugo	Tasa de empleo de la población	2018T2	50,72
Hombres	27 Lugo	Tasa de empleo de la población	2018T1	50,46
Hombres	27 Lugo	Tasa de empleo de la población	2017T4	50,57
Hombres	27 Lugo	Tasa de empleo de la población	2017T3	51,89
Hombres	27 Lugo	Tasa de empleo de la población	2017T2	49,88
Hombres	27 Lugo	Tasa de empleo de la población	2017T1	49,09
Hombres	27 Lugo	Tasa de empleo de la población	2016T4	47,93
Hombres	27 Lugo	Tasa de empleo de la población	2016T3	48,97
Hombres	27 Lugo	Tasa de empleo de la población	2016T2	49,64
Hombres	27 Lugo	Tasa de empleo de la población	2016T1	48,41
Hombres	27 Lugo	Tasa de empleo de la población	2015T4	49,43
Hombres	27 Lugo	Tasa de empleo de la población	2015T3	48,19
Hombres	27 Lugo	Tasa de empleo de la población	2015T2	47,15
Hombres	27 Lugo	Tasa de empleo de la población	2015T1	46,18
Hombres	27 Lugo	Tasa de empleo de la población	2014T4	46,58
Hombres	27 Lugo	Tasa de empleo de la población	2014T3	47,41
Hombres	27 Lugo	Tasa de empleo de la población	2014T2	44,44
Hombres	27 Lugo	Tasa de empleo de la población	2014T1	44,28
Hombres	27 Lugo	Tasa de empleo de la población	2013T4	46,37
Hombres	27 Lugo	Tasa de empleo de la población	2013T3	47,47
Hombres	27 Lugo	Tasa de empleo de la población	2013T2	45,41
Hombres	27 Lugo	Tasa de empleo de la población	2013T1	43,46
Hombres	27 Lugo	Tasa de empleo de la población	2012T4	45,78
Hombres	27 Lugo	Tasa de empleo de la población	2012T3	46,98
Hombres	27 Lugo	Tasa de empleo de la población	2012T2	46,09
Hombres	27 Lugo	Tasa de empleo de la población	2012T1	47,50
Hombres	27 Lugo	Tasa de empleo de la población	2011T4	50,55
Hombres	27 Lugo	Tasa de empleo de la población	2011T3	52,34
Hombres	27 Lugo	Tasa de empleo de la población	2011T2	51,54
Hombres	27 Lugo	Tasa de empleo de la población	2011T1	51,06
Hombres	27 Lugo	Tasa de empleo de la población	2010T4	52,91
Hombres	27 Lugo	Tasa de empleo de la población	2010T3	54,04
Hombres	27 Lugo	Tasa de empleo de la población	2010T2	50,55
Hombres	27 Lugo	Tasa de empleo de la población	2010T1	49,86
Hombres	28 Madrid	Tasa de actividad	2021T3	67,54
Hombres	28 Madrid	Tasa de actividad	2021T2	67,57
Hombres	28 Madrid	Tasa de actividad	2021T1	67,49
Hombres	28 Madrid	Tasa de actividad	2020T4	67,62
Hombres	28 Madrid	Tasa de actividad	2020T3	66,55
Hombres	28 Madrid	Tasa de actividad	2020T2	64,94
Hombres	28 Madrid	Tasa de actividad	2020T1	67,28
Hombres	28 Madrid	Tasa de actividad	2019T4	68,05
Hombres	28 Madrid	Tasa de actividad	2019T3	67,72
Hombres	28 Madrid	Tasa de actividad	2019T2	67,78
Hombres	28 Madrid	Tasa de actividad	2019T1	67,67
Hombres	28 Madrid	Tasa de actividad	2018T4	68,29
Hombres	28 Madrid	Tasa de actividad	2018T3	68,29
Hombres	28 Madrid	Tasa de actividad	2018T2	68,40
Hombres	28 Madrid	Tasa de actividad	2018T1	68,69
Hombres	28 Madrid	Tasa de actividad	2017T4	68,24
Hombres	28 Madrid	Tasa de actividad	2017T3	68,52
Hombres	28 Madrid	Tasa de actividad	2017T2	68,04
Hombres	28 Madrid	Tasa de actividad	2017T1	68,09
Hombres	28 Madrid	Tasa de actividad	2016T4	68,47
Hombres	28 Madrid	Tasa de actividad	2016T3	68,66
Hombres	28 Madrid	Tasa de actividad	2016T2	69,23
Hombres	28 Madrid	Tasa de actividad	2016T1	69,52
Hombres	28 Madrid	Tasa de actividad	2015T4	70,12
Hombres	28 Madrid	Tasa de actividad	2015T3	70,36
Hombres	28 Madrid	Tasa de actividad	2015T2	71,10
Hombres	28 Madrid	Tasa de actividad	2015T1	70,38
Hombres	28 Madrid	Tasa de actividad	2014T4	70,28
Hombres	28 Madrid	Tasa de actividad	2014T3	70,11
Hombres	28 Madrid	Tasa de actividad	2014T2	69,59
Hombres	28 Madrid	Tasa de actividad	2014T1	68,87
Hombres	28 Madrid	Tasa de actividad	2013T4	69,35
Hombres	28 Madrid	Tasa de actividad	2013T3	70,30
Hombres	28 Madrid	Tasa de actividad	2013T2	70,31
Hombres	28 Madrid	Tasa de actividad	2013T1	70,78
Hombres	28 Madrid	Tasa de actividad	2012T4	70,89
Hombres	28 Madrid	Tasa de actividad	2012T3	71,25
Hombres	28 Madrid	Tasa de actividad	2012T2	71,56
Hombres	28 Madrid	Tasa de actividad	2012T1	71,28
Hombres	28 Madrid	Tasa de actividad	2011T4	71,84
Hombres	28 Madrid	Tasa de actividad	2011T3	71,80
Hombres	28 Madrid	Tasa de actividad	2011T2	72,39
Hombres	28 Madrid	Tasa de actividad	2011T1	71,93
Hombres	28 Madrid	Tasa de actividad	2010T4	72,88
Hombres	28 Madrid	Tasa de actividad	2010T3	72,52
Hombres	28 Madrid	Tasa de actividad	2010T2	73,62
Hombres	28 Madrid	Tasa de actividad	2010T1	72,67
Hombres	28 Madrid	Tasa de paro de la población	2021T3	11,13
Hombres	28 Madrid	Tasa de paro de la población	2021T2	11,41
Hombres	28 Madrid	Tasa de paro de la población	2021T1	10,79
Hombres	28 Madrid	Tasa de paro de la población	2020T4	12,68
Hombres	28 Madrid	Tasa de paro de la población	2020T3	12,03
Hombres	28 Madrid	Tasa de paro de la población	2020T2	11,86
Hombres	28 Madrid	Tasa de paro de la población	2020T1	9,72
Hombres	28 Madrid	Tasa de paro de la población	2019T4	9,40
Hombres	28 Madrid	Tasa de paro de la población	2019T3	9,41
Hombres	28 Madrid	Tasa de paro de la población	2019T2	9,80
Hombres	28 Madrid	Tasa de paro de la población	2019T1	10,64
Hombres	28 Madrid	Tasa de paro de la población	2018T4	11,07
Hombres	28 Madrid	Tasa de paro de la población	2018T3	11,20
Hombres	28 Madrid	Tasa de paro de la población	2018T2	11,36
Hombres	28 Madrid	Tasa de paro de la población	2018T1	12,85
Hombres	28 Madrid	Tasa de paro de la población	2017T4	13,00
Hombres	28 Madrid	Tasa de paro de la población	2017T3	11,81
Hombres	28 Madrid	Tasa de paro de la población	2017T2	12,78
Hombres	28 Madrid	Tasa de paro de la población	2017T1	13,58
Hombres	28 Madrid	Tasa de paro de la población	2016T4	14,15
Hombres	28 Madrid	Tasa de paro de la población	2016T3	14,30
Hombres	28 Madrid	Tasa de paro de la población	2016T2	15,69
Hombres	28 Madrid	Tasa de paro de la población	2016T1	15,88
Hombres	28 Madrid	Tasa de paro de la población	2015T4	16,35
Hombres	28 Madrid	Tasa de paro de la población	2015T3	15,68
Hombres	28 Madrid	Tasa de paro de la población	2015T2	16,95
Hombres	28 Madrid	Tasa de paro de la población	2015T1	18,25
Hombres	28 Madrid	Tasa de paro de la población	2014T4	18,35
Hombres	28 Madrid	Tasa de paro de la población	2014T3	16,21
Hombres	28 Madrid	Tasa de paro de la población	2014T2	18,24
Hombres	28 Madrid	Tasa de paro de la población	2014T1	19,02
Hombres	28 Madrid	Tasa de paro de la población	2013T4	19,43
Hombres	28 Madrid	Tasa de paro de la población	2013T3	18,73
Hombres	28 Madrid	Tasa de paro de la población	2013T2	18,75
Hombres	28 Madrid	Tasa de paro de la población	2013T1	19,97
Hombres	28 Madrid	Tasa de paro de la población	2012T4	19,79
Hombres	28 Madrid	Tasa de paro de la población	2012T3	18,49
Hombres	28 Madrid	Tasa de paro de la población	2012T2	19,12
Hombres	28 Madrid	Tasa de paro de la población	2012T1	19,02
Hombres	28 Madrid	Tasa de paro de la población	2011T4	18,50
Hombres	28 Madrid	Tasa de paro de la población	2011T3	16,06
Hombres	28 Madrid	Tasa de paro de la población	2011T2	16,34
Hombres	28 Madrid	Tasa de paro de la población	2011T1	14,68
Hombres	28 Madrid	Tasa de paro de la población	2010T4	15,16
Hombres	28 Madrid	Tasa de paro de la población	2010T3	15,06
Hombres	28 Madrid	Tasa de paro de la población	2010T2	16,01
Hombres	28 Madrid	Tasa de paro de la población	2010T1	16,06
Hombres	28 Madrid	Tasa de empleo de la población	2021T3	60,02
Hombres	28 Madrid	Tasa de empleo de la población	2021T2	59,86
Hombres	28 Madrid	Tasa de empleo de la población	2021T1	60,21
Hombres	28 Madrid	Tasa de empleo de la población	2020T4	59,04
Hombres	28 Madrid	Tasa de empleo de la población	2020T3	58,55
Hombres	28 Madrid	Tasa de empleo de la población	2020T2	57,24
Hombres	28 Madrid	Tasa de empleo de la población	2020T1	60,74
Hombres	28 Madrid	Tasa de empleo de la población	2019T4	61,65
Hombres	28 Madrid	Tasa de empleo de la población	2019T3	61,35
Hombres	28 Madrid	Tasa de empleo de la población	2019T2	61,14
Hombres	28 Madrid	Tasa de empleo de la población	2019T1	60,47
Hombres	28 Madrid	Tasa de empleo de la población	2018T4	60,73
Hombres	28 Madrid	Tasa de empleo de la población	2018T3	60,64
Hombres	28 Madrid	Tasa de empleo de la población	2018T2	60,62
Hombres	28 Madrid	Tasa de empleo de la población	2018T1	59,86
Hombres	28 Madrid	Tasa de empleo de la población	2017T4	59,37
Hombres	28 Madrid	Tasa de empleo de la población	2017T3	60,43
Hombres	28 Madrid	Tasa de empleo de la población	2017T2	59,35
Hombres	28 Madrid	Tasa de empleo de la población	2017T1	58,84
Hombres	28 Madrid	Tasa de empleo de la población	2016T4	58,78
Hombres	28 Madrid	Tasa de empleo de la población	2016T3	58,84
Hombres	28 Madrid	Tasa de empleo de la población	2016T2	58,37
Hombres	28 Madrid	Tasa de empleo de la población	2016T1	58,47
Hombres	28 Madrid	Tasa de empleo de la población	2015T4	58,65
Hombres	28 Madrid	Tasa de empleo de la población	2015T3	59,32
Hombres	28 Madrid	Tasa de empleo de la población	2015T2	59,05
Hombres	28 Madrid	Tasa de empleo de la población	2015T1	57,54
Hombres	28 Madrid	Tasa de empleo de la población	2014T4	57,38
Hombres	28 Madrid	Tasa de empleo de la población	2014T3	58,74
Hombres	28 Madrid	Tasa de empleo de la población	2014T2	56,90
Hombres	28 Madrid	Tasa de empleo de la población	2014T1	55,77
Hombres	28 Madrid	Tasa de empleo de la población	2013T4	55,88
Hombres	28 Madrid	Tasa de empleo de la población	2013T3	57,13
Hombres	28 Madrid	Tasa de empleo de la población	2013T2	57,12
Hombres	28 Madrid	Tasa de empleo de la población	2013T1	56,64
Hombres	28 Madrid	Tasa de empleo de la población	2012T4	56,86
Hombres	28 Madrid	Tasa de empleo de la población	2012T3	58,08
Hombres	28 Madrid	Tasa de empleo de la población	2012T2	57,88
Hombres	28 Madrid	Tasa de empleo de la población	2012T1	57,72
Hombres	28 Madrid	Tasa de empleo de la población	2011T4	58,55
Hombres	28 Madrid	Tasa de empleo de la población	2011T3	60,27
Hombres	28 Madrid	Tasa de empleo de la población	2011T2	60,56
Hombres	28 Madrid	Tasa de empleo de la población	2011T1	61,37
Hombres	28 Madrid	Tasa de empleo de la población	2010T4	61,83
Hombres	28 Madrid	Tasa de empleo de la población	2010T3	61,59
Hombres	28 Madrid	Tasa de empleo de la población	2010T2	61,83
Hombres	28 Madrid	Tasa de empleo de la población	2010T1	61,00
Hombres	29 Málaga	Tasa de actividad	2021T3	61,89
Hombres	29 Málaga	Tasa de actividad	2021T2	61,20
Hombres	29 Málaga	Tasa de actividad	2021T1	60,47
Hombres	29 Málaga	Tasa de actividad	2020T4	61,77
Hombres	29 Málaga	Tasa de actividad	2020T3	62,23
Hombres	29 Málaga	Tasa de actividad	2020T2	60,30
Hombres	29 Málaga	Tasa de actividad	2020T1	61,86
Hombres	29 Málaga	Tasa de actividad	2019T4	61,61
Hombres	29 Málaga	Tasa de actividad	2019T3	62,49
Hombres	29 Málaga	Tasa de actividad	2019T2	62,90
Hombres	29 Málaga	Tasa de actividad	2019T1	62,95
Hombres	29 Málaga	Tasa de actividad	2018T4	64,65
Hombres	29 Málaga	Tasa de actividad	2018T3	64,68
Hombres	29 Málaga	Tasa de actividad	2018T2	64,54
Hombres	29 Málaga	Tasa de actividad	2018T1	62,58
Hombres	29 Málaga	Tasa de actividad	2017T4	61,18
Hombres	29 Málaga	Tasa de actividad	2017T3	62,02
Hombres	29 Málaga	Tasa de actividad	2017T2	61,62
Hombres	29 Málaga	Tasa de actividad	2017T1	62,03
Hombres	29 Málaga	Tasa de actividad	2016T4	62,14
Hombres	29 Málaga	Tasa de actividad	2016T3	63,37
Hombres	29 Málaga	Tasa de actividad	2016T2	62,33
Hombres	29 Málaga	Tasa de actividad	2016T1	64,46
Hombres	29 Málaga	Tasa de actividad	2015T4	64,64
Hombres	29 Málaga	Tasa de actividad	2015T3	67,63
Hombres	29 Málaga	Tasa de actividad	2015T2	66,30
Hombres	29 Málaga	Tasa de actividad	2015T1	66,26
Hombres	29 Málaga	Tasa de actividad	2014T4	66,79
Hombres	29 Málaga	Tasa de actividad	2014T3	66,29
Hombres	29 Málaga	Tasa de actividad	2014T2	65,34
Hombres	29 Málaga	Tasa de actividad	2014T1	65,06
Hombres	29 Málaga	Tasa de actividad	2013T4	65,45
Hombres	29 Málaga	Tasa de actividad	2013T3	64,76
Hombres	29 Málaga	Tasa de actividad	2013T2	64,53
Hombres	29 Málaga	Tasa de actividad	2013T1	63,17
Hombres	29 Málaga	Tasa de actividad	2012T4	63,16
Hombres	29 Málaga	Tasa de actividad	2012T3	65,11
Hombres	29 Málaga	Tasa de actividad	2012T2	65,60
Hombres	29 Málaga	Tasa de actividad	2012T1	65,09
Hombres	29 Málaga	Tasa de actividad	2011T4	66,62
Hombres	29 Málaga	Tasa de actividad	2011T3	65,43
Hombres	29 Málaga	Tasa de actividad	2011T2	65,31
Hombres	29 Málaga	Tasa de actividad	2011T1	66,95
Hombres	29 Málaga	Tasa de actividad	2010T4	67,24
Hombres	29 Málaga	Tasa de actividad	2010T3	68,00
Hombres	29 Málaga	Tasa de actividad	2010T2	68,90
Hombres	29 Málaga	Tasa de actividad	2010T1	68,73
Hombres	29 Málaga	Tasa de paro de la población	2021T3	17,16
Hombres	29 Málaga	Tasa de paro de la población	2021T2	16,55
Hombres	29 Málaga	Tasa de paro de la población	2021T1	20,33
Hombres	29 Málaga	Tasa de paro de la población	2020T4	14,35
Hombres	29 Málaga	Tasa de paro de la población	2020T3	19,48
Hombres	29 Málaga	Tasa de paro de la población	2020T2	17,77
Hombres	29 Málaga	Tasa de paro de la población	2020T1	17,52
Hombres	29 Málaga	Tasa de paro de la población	2019T4	16,22
Hombres	29 Málaga	Tasa de paro de la población	2019T3	15,52
Hombres	29 Málaga	Tasa de paro de la población	2019T2	15,76
Hombres	29 Málaga	Tasa de paro de la población	2019T1	14,69
Hombres	29 Málaga	Tasa de paro de la población	2018T4	13,57
Hombres	29 Málaga	Tasa de paro de la población	2018T3	14,14
Hombres	29 Málaga	Tasa de paro de la población	2018T2	17,07
Hombres	29 Málaga	Tasa de paro de la población	2018T1	18,33
Hombres	29 Málaga	Tasa de paro de la población	2017T4	18,41
Hombres	29 Málaga	Tasa de paro de la población	2017T3	20,04
Hombres	29 Málaga	Tasa de paro de la población	2017T2	20,72
Hombres	29 Málaga	Tasa de paro de la población	2017T1	24,10
Hombres	29 Málaga	Tasa de paro de la población	2016T4	24,29
Hombres	29 Málaga	Tasa de paro de la población	2016T3	22,99
Hombres	29 Málaga	Tasa de paro de la población	2016T2	23,04
Hombres	29 Málaga	Tasa de paro de la población	2016T1	23,91
Hombres	29 Málaga	Tasa de paro de la población	2015T4	25,29
Hombres	29 Málaga	Tasa de paro de la población	2015T3	27,78
Hombres	29 Málaga	Tasa de paro de la población	2015T2	28,66
Hombres	29 Málaga	Tasa de paro de la población	2015T1	31,12
Hombres	29 Málaga	Tasa de paro de la población	2014T4	30,78
Hombres	29 Málaga	Tasa de paro de la población	2014T3	28,84
Hombres	29 Málaga	Tasa de paro de la población	2014T2	32,42
Hombres	29 Málaga	Tasa de paro de la población	2014T1	36,30
Hombres	29 Málaga	Tasa de paro de la población	2013T4	37,43
Hombres	29 Málaga	Tasa de paro de la población	2013T3	35,21
Hombres	29 Málaga	Tasa de paro de la población	2013T2	36,47
Hombres	29 Málaga	Tasa de paro de la población	2013T1	38,14
Hombres	29 Málaga	Tasa de paro de la población	2012T4	37,12
Hombres	29 Málaga	Tasa de paro de la población	2012T3	33,88
Hombres	29 Málaga	Tasa de paro de la población	2012T2	35,82
Hombres	29 Málaga	Tasa de paro de la población	2012T1	33,33
Hombres	29 Málaga	Tasa de paro de la población	2011T4	32,00
Hombres	29 Málaga	Tasa de paro de la población	2011T3	29,33
Hombres	29 Málaga	Tasa de paro de la población	2011T2	29,35
Hombres	29 Málaga	Tasa de paro de la población	2011T1	31,17
Hombres	29 Málaga	Tasa de paro de la población	2010T4	30,45
Hombres	29 Málaga	Tasa de paro de la población	2010T3	29,13
Hombres	29 Málaga	Tasa de paro de la población	2010T2	29,72
Hombres	29 Málaga	Tasa de paro de la población	2010T1	30,86
Hombres	29 Málaga	Tasa de empleo de la población	2021T3	51,27
Hombres	29 Málaga	Tasa de empleo de la población	2021T2	51,07
Hombres	29 Málaga	Tasa de empleo de la población	2021T1	48,17
Hombres	29 Málaga	Tasa de empleo de la población	2020T4	52,91
Hombres	29 Málaga	Tasa de empleo de la población	2020T3	50,11
Hombres	29 Málaga	Tasa de empleo de la población	2020T2	49,59
Hombres	29 Málaga	Tasa de empleo de la población	2020T1	51,02
Hombres	29 Málaga	Tasa de empleo de la población	2019T4	51,62
Hombres	29 Málaga	Tasa de empleo de la población	2019T3	52,79
Hombres	29 Málaga	Tasa de empleo de la población	2019T2	52,98
Hombres	29 Málaga	Tasa de empleo de la población	2019T1	53,70
Hombres	29 Málaga	Tasa de empleo de la población	2018T4	55,87
Hombres	29 Málaga	Tasa de empleo de la población	2018T3	55,53
Hombres	29 Málaga	Tasa de empleo de la población	2018T2	53,53
Hombres	29 Málaga	Tasa de empleo de la población	2018T1	51,11
Hombres	29 Málaga	Tasa de empleo de la población	2017T4	49,92
Hombres	29 Málaga	Tasa de empleo de la población	2017T3	49,59
Hombres	29 Málaga	Tasa de empleo de la población	2017T2	48,85
Hombres	29 Málaga	Tasa de empleo de la población	2017T1	47,08
Hombres	29 Málaga	Tasa de empleo de la población	2016T4	47,04
Hombres	29 Málaga	Tasa de empleo de la población	2016T3	48,80
Hombres	29 Málaga	Tasa de empleo de la población	2016T2	47,97
Hombres	29 Málaga	Tasa de empleo de la población	2016T1	49,05
