sexo,ccaa,edad,periodo,miles,cod_ca,year,tri
Mujeres,Madrid,De 16 a 19 años,2018T4,11.1,13,2018,4
Mujeres,Madrid,De 16 a 19 años,2018T3,8.3,13,2018,3
Mujeres,Madrid,De 16 a 19 años,2018T2,3.2,13,2018,2
Mujeres,Madrid,De 16 a 19 años,2018T1,4.4,13,2018,1
Mujeres,Madrid,De 16 a 19 años,2017T4,5.2,13,2017,4
Mujeres,Madrid,De 16 a 19 años,2017T3,6.4,13,2017,3
Mujeres,Madrid,De 16 a 19 años,2017T2,4.8,13,2017,2
Mujeres,Madrid,De 16 a 19 años,2017T1,2.6,13,2017,1
Mujeres,Madrid,De 16 a 19 años,2016T4,5.1,13,2016,4
Mujeres,Madrid,De 16 a 19 años,2016T3,7.0,13,2016,3
Mujeres,Madrid,De 16 a 19 años,2016T2,5.4,13,2016,2
Mujeres,Madrid,De 16 a 19 años,2016T1,9.1,13,2016,1
Mujeres,Madrid,De 16 a 19 años,2015T4,5.1,13,2015,4
Mujeres,Madrid,De 16 a 19 años,2015T3,4.7,13,2015,3
Mujeres,Madrid,De 16 a 19 años,2015T2,3.5,13,2015,2
Mujeres,Madrid,De 16 a 19 años,2015T1,4.1,13,2015,1
Mujeres,Madrid,De 16 a 19 años,2014T4,4.0,13,2014,4
Mujeres,Madrid,De 16 a 19 años,2014T3,2.9,13,2014,3
Mujeres,Madrid,De 16 a 19 años,2014T2,4.6,13,2014,2
Mujeres,Madrid,De 16 a 19 años,2014T1,2.7,13,2014,1
Mujeres,Madrid,De 16 a 19 años,2013T4,4.6,13,2013,4
Mujeres,Madrid,De 16 a 19 años,2013T3,1.0,13,2013,3
Mujeres,Madrid,De 16 a 19 años,2013T2,1.7,13,2013,2
Mujeres,Madrid,De 16 a 19 años,2013T1,3.9,13,2013,1
Mujeres,Madrid,De 16 a 19 años,2012T4,3.8,13,2012,4
Mujeres,Madrid,De 16 a 19 años,2012T3,1.9,13,2012,3
Mujeres,Madrid,De 16 a 19 años,2012T2,5.5,13,2012,2
Mujeres,Madrid,De 16 a 19 años,2012T1,5.3,13,2012,1
Mujeres,Madrid,De 16 a 19 años,2011T4,4.6,13,2011,4
Mujeres,Madrid,De 16 a 19 años,2011T3,8.3,13,2011,3
Mujeres,Madrid,De 16 a 19 años,2011T2,6.7,13,2011,2
Mujeres,Madrid,De 16 a 19 años,2011T1,7.0,13,2011,1
Mujeres,Madrid,De 20 a 24 años,2020T4,68.3,13,2020,4
Mujeres,Madrid,De 20 a 24 años,2020T3,52.9,13,2020,3
Mujeres,Madrid,De 20 a 24 años,2020T2,47.9,13,2020,2
Mujeres,Madrid,De 20 a 24 años,2020T1,65.5,13,2020,1
Mujeres,Madrid,De 20 a 24 años,2019T4,67.8,13,2019,4
Mujeres,Madrid,De 20 a 24 años,2019T3,65.9,13,2019,3
Mujeres,Madrid,De 20 a 24 años,2019T2,63.9,13,2019,2
Mujeres,Madrid,De 20 a 24 años,2019T1,58.1,13,2019,1
Mujeres,Madrid,De 20 a 24 años,2018T4,65.5,13,2018,4
Mujeres,Madrid,De 20 a 24 años,2018T3,75.5,13,2018,3
Mujeres,Madrid,De 20 a 24 años,2018T2,70.9,13,2018,2
Mujeres,Madrid,De 20 a 24 años,2018T1,69.9,13,2018,1
Mujeres,Madrid,De 20 a 24 años,2017T4,57.4,13,2017,4
Mujeres,Madrid,De 20 a 24 años,2017T3,63.9,13,2017,3
Mujeres,Madrid,De 20 a 24 años,2017T2,58.8,13,2017,2
Mujeres,Madrid,De 20 a 24 años,2017T1,60.1,13,2017,1
Mujeres,Madrid,De 20 a 24 años,2016T4,52.5,13,2016,4
Mujeres,Madrid,De 20 a 24 años,2016T3,56.4,13,2016,3
Mujeres,Madrid,De 20 a 24 años,2016T2,54.3,13,2016,2
Mujeres,Madrid,De 20 a 24 años,2016T1,48.1,13,2016,1
Mujeres,Madrid,De 20 a 24 años,2015T4,52.2,13,2015,4
Mujeres,Madrid,De 20 a 24 años,2015T3,55.8,13,2015,3
Mujeres,Madrid,De 20 a 24 años,2015T2,64.7,13,2015,2
Mujeres,Madrid,De 20 a 24 años,2015T1,54.0,13,2015,1
Mujeres,Madrid,De 20 a 24 años,2014T4,56.7,13,2014,4
Mujeres,Madrid,De 20 a 24 años,2014T3,51.7,13,2014,3
Mujeres,Madrid,De 20 a 24 años,2014T2,46.9,13,2014,2
Mujeres,Madrid,De 20 a 24 años,2014T1,43.2,13,2014,1
Mujeres,Madrid,De 20 a 24 años,2013T4,46.2,13,2013,4
Mujeres,Madrid,De 20 a 24 años,2013T3,46.5,13,2013,3
Mujeres,Madrid,De 20 a 24 años,2013T2,59.4,13,2013,2
Mujeres,Madrid,De 20 a 24 años,2013T1,62.6,13,2013,1
Mujeres,Madrid,De 20 a 24 años,2012T4,53.8,13,2012,4
Mujeres,Madrid,De 20 a 24 años,2012T3,57.7,13,2012,3
Mujeres,Madrid,De 20 a 24 años,2012T2,66.2,13,2012,2
Mujeres,Madrid,De 20 a 24 años,2012T1,59.8,13,2012,1
Mujeres,Madrid,De 20 a 24 años,2011T4,63.2,13,2011,4
Mujeres,Madrid,De 20 a 24 años,2011T3,60.6,13,2011,3
Mujeres,Madrid,De 20 a 24 años,2011T2,71.8,13,2011,2
Mujeres,Madrid,De 20 a 24 años,2011T1,72.5,13,2011,1
Mujeres,Madrid,De 25 a 34 años,2020T4,310.2,13,2020,4
Mujeres,Madrid,De 25 a 34 años,2020T3,298.4,13,2020,3
Mujeres,Madrid,De 25 a 34 años,2020T2,291.2,13,2020,2
Mujeres,Madrid,De 25 a 34 años,2020T1,326.2,13,2020,1
Mujeres,Madrid,De 25 a 34 años,2019T4,327.4,13,2019,4
Mujeres,Madrid,De 25 a 34 años,2019T3,308.8,13,2019,3
Mujeres,Madrid,De 25 a 34 años,2019T2,316.4,13,2019,2
Mujeres,Madrid,De 25 a 34 años,2019T1,307.3,13,2019,1
Mujeres,Madrid,De 25 a 34 años,2018T4,300.8,13,2018,4
Mujeres,Madrid,De 25 a 34 años,2018T3,292.1,13,2018,3
Mujeres,Madrid,De 25 a 34 años,2018T2,297.2,13,2018,2
Mujeres,Madrid,De 25 a 34 años,2018T1,300.5,13,2018,1
Mujeres,Madrid,De 25 a 34 años,2017T4,293.6,13,2017,4
Mujeres,Madrid,De 25 a 34 años,2017T3,291.6,13,2017,3
Mujeres,Madrid,De 25 a 34 años,2017T2,293.5,13,2017,2
Mujeres,Madrid,De 25 a 34 años,2017T1,283.5,13,2017,1
Mujeres,Madrid,De 25 a 34 años,2016T4,292.1,13,2016,4
Mujeres,Madrid,De 25 a 34 años,2016T3,292.7,13,2016,3
Mujeres,Madrid,De 25 a 34 años,2016T2,293.5,13,2016,2
Mujeres,Madrid,De 25 a 34 años,2016T1,290.7,13,2016,1
Mujeres,Madrid,De 25 a 34 años,2015T4,306.5,13,2015,4
Mujeres,Madrid,De 25 a 34 años,2015T3,288.2,13,2015,3
Mujeres,Madrid,De 25 a 34 años,2015T2,298.4,13,2015,2
Mujeres,Madrid,De 25 a 34 años,2015T1,306.4,13,2015,1
Mujeres,Madrid,De 25 a 34 años,2014T4,323.7,13,2014,4
Mujeres,Madrid,De 25 a 34 años,2014T3,318.5,13,2014,3
Mujeres,Madrid,De 25 a 34 años,2014T2,312.3,13,2014,2
Mujeres,Madrid,De 25 a 34 años,2014T1,309.3,13,2014,1
Mujeres,Madrid,De 25 a 34 años,2013T4,331.4,13,2013,4
Mujeres,Madrid,De 25 a 34 años,2013T3,332.9,13,2013,3
Mujeres,Madrid,De 25 a 34 años,2013T2,335.1,13,2013,2
Mujeres,Madrid,De 25 a 34 años,2013T1,348.3,13,2013,1
Mujeres,Madrid,De 25 a 34 años,2012T4,347.1,13,2012,4
Mujeres,Madrid,De 25 a 34 años,2012T3,363.8,13,2012,3
Mujeres,Madrid,De 25 a 34 años,2012T2,376.5,13,2012,2
Mujeres,Madrid,De 25 a 34 años,2012T1,380.2,13,2012,1
Mujeres,Madrid,De 25 a 34 años,2011T4,387.4,13,2011,4
Mujeres,Madrid,De 25 a 34 años,2011T3,371.5,13,2011,3
Mujeres,Madrid,De 25 a 34 años,2011T2,395.6,13,2011,2
Mujeres,Madrid,De 25 a 34 años,2011T1,385.8,13,2011,1
Mujeres,Madrid,De 35 a 44 años,2020T4,413.1,13,2020,4
Mujeres,Madrid,De 35 a 44 años,2020T3,400.7,13,2020,3
Mujeres,Madrid,De 35 a 44 años,2020T2,405.3,13,2020,2
Mujeres,Madrid,De 35 a 44 años,2020T1,434.8,13,2020,1
Mujeres,Madrid,De 35 a 44 años,2019T4,446.6,13,2019,4
Mujeres,Madrid,De 35 a 44 años,2019T3,444.2,13,2019,3
Mujeres,Madrid,De 35 a 44 años,2019T2,447.8,13,2019,2
Mujeres,Madrid,De 35 a 44 años,2019T1,451.6,13,2019,1
Mujeres,Madrid,De 35 a 44 años,2018T4,456.6,13,2018,4
Mujeres,Madrid,De 35 a 44 años,2018T3,437.2,13,2018,3
Mujeres,Madrid,De 35 a 44 años,2018T2,440.9,13,2018,2
Mujeres,Madrid,De 35 a 44 años,2018T1,445.3,13,2018,1
Mujeres,Madrid,De 35 a 44 años,2017T4,450.8,13,2017,4
Mujeres,Madrid,De 35 a 44 años,2017T3,459.5,13,2017,3
Mujeres,Madrid,De 35 a 44 años,2017T2,455.8,13,2017,2
Mujeres,Madrid,De 35 a 44 años,2017T1,445.7,13,2017,1
Mujeres,Madrid,De 35 a 44 años,2016T4,456.7,13,2016,4
Mujeres,Madrid,De 35 a 44 años,2016T3,437.3,13,2016,3
Mujeres,Madrid,De 35 a 44 años,2016T2,446.2,13,2016,2
Mujeres,Madrid,De 35 a 44 años,2016T1,450.7,13,2016,1
Mujeres,Madrid,De 35 a 44 años,2015T4,449.3,13,2015,4
Mujeres,Madrid,De 35 a 44 años,2015T3,444.4,13,2015,3
Mujeres,Madrid,De 35 a 44 años,2015T2,445.7,13,2015,2
Mujeres,Madrid,De 35 a 44 años,2015T1,455.7,13,2015,1
Mujeres,Madrid,De 35 a 44 años,2014T4,443.5,13,2014,4
Mujeres,Madrid,De 35 a 44 años,2014T3,416.0,13,2014,3
Mujeres,Madrid,De 35 a 44 años,2014T2,419.0,13,2014,2
Mujeres,Madrid,De 35 a 44 años,2014T1,413.2,13,2014,1
Mujeres,Madrid,De 35 a 44 años,2013T4,415.6,13,2013,4
Mujeres,Madrid,De 35 a 44 años,2013T3,406.9,13,2013,3
Mujeres,Madrid,De 35 a 44 años,2013T2,413.6,13,2013,2
Mujeres,Madrid,De 35 a 44 años,2013T1,412.7,13,2013,1
Mujeres,Madrid,De 35 a 44 años,2012T4,428.5,13,2012,4
Mujeres,Madrid,De 35 a 44 años,2012T3,425.7,13,2012,3
Mujeres,Madrid,De 35 a 44 años,2012T2,429.3,13,2012,2
Mujeres,Madrid,De 35 a 44 años,2012T1,435.1,13,2012,1
Mujeres,Madrid,De 35 a 44 años,2011T4,415.0,13,2011,4
Mujeres,Madrid,De 35 a 44 años,2011T3,428.3,13,2011,3
Mujeres,Madrid,De 35 a 44 años,2011T2,436.7,13,2011,2
Mujeres,Madrid,De 35 a 44 años,2011T1,427.2,13,2011,1
Mujeres,Madrid,De 45 a 54 años,2020T4,420.6,13,2020,4
Mujeres,Madrid,De 45 a 54 años,2020T3,415.0,13,2020,3
Mujeres,Madrid,De 45 a 54 años,2020T2,422.4,13,2020,2
Mujeres,Madrid,De 45 a 54 años,2020T1,429.9,13,2020,1
Mujeres,Madrid,De 45 a 54 años,2019T4,432.7,13,2019,4
Mujeres,Madrid,De 45 a 54 años,2019T3,413.7,13,2019,3
Mujeres,Madrid,De 45 a 54 años,2019T2,417.4,13,2019,2
Mujeres,Madrid,De 45 a 54 años,2019T1,401.6,13,2019,1
Mujeres,Madrid,De 45 a 54 años,2018T4,395.5,13,2018,4
Mujeres,Madrid,De 45 a 54 años,2018T3,390.7,13,2018,3
Mujeres,Madrid,De 45 a 54 años,2018T2,395.6,13,2018,2
Mujeres,Madrid,De 45 a 54 años,2018T1,376.5,13,2018,1
Mujeres,Madrid,De 45 a 54 años,2017T4,378.5,13,2017,4
Mujeres,Madrid,De 45 a 54 años,2017T3,366.7,13,2017,3
Mujeres,Madrid,De 45 a 54 años,2017T2,366.1,13,2017,2
Mujeres,Madrid,De 45 a 54 años,2017T1,366.6,13,2017,1
Mujeres,Madrid,De 45 a 54 años,2016T4,369.0,13,2016,4
Mujeres,Madrid,De 45 a 54 años,2016T3,361.0,13,2016,3
Mujeres,Madrid,De 45 a 54 años,2016T2,373.6,13,2016,2
Mujeres,Madrid,De 45 a 54 años,2016T1,361.0,13,2016,1
Mujeres,Madrid,De 45 a 54 años,2015T4,368.4,13,2015,4
Mujeres,Madrid,De 45 a 54 años,2015T3,346.3,13,2015,3
Mujeres,Madrid,De 45 a 54 años,2015T2,338.1,13,2015,2
Mujeres,Madrid,De 45 a 54 años,2015T1,337.2,13,2015,1
Mujeres,Madrid,De 45 a 54 años,2014T4,343.7,13,2014,4
Mujeres,Madrid,De 45 a 54 años,2014T3,322.4,13,2014,3
Mujeres,Madrid,De 45 a 54 años,2014T2,322.3,13,2014,2
Mujeres,Madrid,De 45 a 54 años,2014T1,315.6,13,2014,1
Mujeres,Madrid,De 45 a 54 años,2013T4,313.8,13,2013,4
Mujeres,Madrid,De 45 a 54 años,2013T3,322.5,13,2013,3
Mujeres,Madrid,De 45 a 54 años,2013T2,325.6,13,2013,2
Mujeres,Madrid,De 45 a 54 años,2013T1,342.6,13,2013,1
Mujeres,Madrid,De 45 a 54 años,2012T4,339.1,13,2012,4
Mujeres,Madrid,De 45 a 54 años,2012T3,322.4,13,2012,3
Mujeres,Madrid,De 45 a 54 años,2012T2,319.4,13,2012,2
Mujeres,Madrid,De 45 a 54 años,2012T1,324.7,13,2012,1
Mujeres,Madrid,De 45 a 54 años,2011T4,319.2,13,2011,4
Mujeres,Madrid,De 45 a 54 años,2011T3,311.9,13,2011,3
Mujeres,Madrid,De 45 a 54 años,2011T2,331.2,13,2011,2
Mujeres,Madrid,De 45 a 54 años,2011T1,323.5,13,2011,1
Mujeres,Madrid,55 y más años,2020T4,284.5,13,2020,4
Mujeres,Madrid,55 y más años,2020T3,278.8,13,2020,3
Mujeres,Madrid,55 y más años,2020T2,268.3,13,2020,2
Mujeres,Madrid,55 y más años,2020T1,275.8,13,2020,1
Mujeres,Madrid,55 y más años,2019T4,267.4,13,2019,4
Mujeres,Madrid,55 y más años,2019T3,249.0,13,2019,3
Mujeres,Madrid,55 y más años,2019T2,247.2,13,2019,2
Mujeres,Madrid,55 y más años,2019T1,237.2,13,2019,1
Mujeres,Madrid,55 y más años,2018T4,238.3,13,2018,4
Mujeres,Madrid,55 y más años,2018T3,229.1,13,2018,3
Mujeres,Madrid,55 y más años,2018T2,227.5,13,2018,2
Mujeres,Madrid,55 y más años,2018T1,226.5,13,2018,1
Mujeres,Madrid,55 y más años,2017T4,234.2,13,2017,4
Mujeres,Madrid,55 y más años,2017T3,225.1,13,2017,3
Mujeres,Madrid,55 y más años,2017T2,224.9,13,2017,2
Mujeres,Madrid,55 y más años,2017T1,216.1,13,2017,1
Mujeres,Madrid,55 y más años,2016T4,208.1,13,2016,4
Mujeres,Madrid,55 y más años,2016T3,202.7,13,2016,3
Mujeres,Madrid,55 y más años,2016T2,197.2,13,2016,2
Mujeres,Madrid,55 y más años,2016T1,196.1,13,2016,1
Mujeres,Madrid,55 y más años,2015T4,200.4,13,2015,4
Mujeres,Madrid,55 y más años,2015T3,192.2,13,2015,3
Mujeres,Madrid,55 y más años,2015T2,189.8,13,2015,2
Mujeres,Madrid,55 y más años,2015T1,197.0,13,2015,1
Mujeres,Madrid,55 y más años,2014T4,189.3,13,2014,4
Mujeres,Madrid,55 y más años,2014T3,176.8,13,2014,3
Mujeres,Madrid,55 y más años,2014T2,171.8,13,2014,2
Mujeres,Madrid,55 y más años,2014T1,171.2,13,2014,1
Mujeres,Madrid,55 y más años,2013T4,167.3,13,2013,4
Mujeres,Madrid,55 y más años,2013T3,174.1,13,2013,3
Mujeres,Madrid,55 y más años,2013T2,174.5,13,2013,2
Mujeres,Madrid,55 y más años,2013T1,169.9,13,2013,1
Mujeres,Madrid,55 y más años,2012T4,173.1,13,2012,4
Mujeres,Madrid,55 y más años,2012T3,188.5,13,2012,3
Mujeres,Madrid,55 y más años,2012T2,183.4,13,2012,2
Mujeres,Madrid,55 y más años,2012T1,174.5,13,2012,1
Mujeres,Madrid,55 y más años,2011T4,158.6,13,2011,4
Mujeres,Madrid,55 y más años,2011T3,162.3,13,2011,3
Mujeres,Madrid,55 y más años,2011T2,167.9,13,2011,2
Mujeres,Madrid,55 y más años,2011T1,164.4,13,2011,1
Mujeres,Murcia,De 16 a 19 años,2020T4,0.6,14,2020,4
Mujeres,Murcia,De 16 a 19 años,2020T3,2.4,14,2020,3
Mujeres,Murcia,De 16 a 19 años,2020T2,1.1,14,2020,2
Mujeres,Murcia,De 16 a 19 años,2020T1,2.0,14,2020,1
Mujeres,Murcia,De 16 a 19 años,2019T4,0.7,14,2019,4
Mujeres,Murcia,De 16 a 19 años,2019T3,3.2,14,2019,3
Mujeres,Murcia,De 16 a 19 años,2019T2,2.0,14,2019,2
Mujeres,Murcia,De 16 a 19 años,2019T1,0.7,14,2019,1
Mujeres,Murcia,De 16 a 19 años,2018T4,2.1,14,2018,4
Mujeres,Murcia,De 16 a 19 años,2018T3,2.5,14,2018,3
Mujeres,Murcia,De 16 a 19 años,2018T2,3.0,14,2018,2
Mujeres,Murcia,De 16 a 19 años,2018T1,1.1,14,2018,1
Mujeres,Murcia,De 16 a 19 años,2017T4,1.4,14,2017,4
Mujeres,Murcia,De 16 a 19 años,2017T3,1.8,14,2017,3
Mujeres,Murcia,De 16 a 19 años,2017T2,2.3,14,2017,2
Mujeres,Murcia,De 16 a 19 años,2017T1,2.5,14,2017,1
Mujeres,Murcia,De 16 a 19 años,2016T4,1.5,14,2016,4
Mujeres,Murcia,De 16 a 19 años,2016T3,1.8,14,2016,3
Mujeres,Murcia,De 16 a 19 años,2016T2,2.6,14,2016,2
Mujeres,Murcia,De 16 a 19 años,2016T1,0.6,14,2016,1
Mujeres,Murcia,De 16 a 19 años,2015T4,0.6,14,2015,4
Mujeres,Murcia,De 16 a 19 años,2015T3,1.9,14,2015,3
Mujeres,Murcia,De 16 a 19 años,2015T2,1.6,14,2015,2
Mujeres,Murcia,De 16 a 19 años,2015T1,0.9,14,2015,1
Mujeres,Murcia,De 16 a 19 años,2014T4,0.9,14,2014,4
Mujeres,Murcia,De 16 a 19 años,2014T3,0.7,14,2014,3
Mujeres,Murcia,De 16 a 19 años,2014T2,1.4,14,2014,2
Mujeres,Murcia,De 16 a 19 años,2014T1,0.9,14,2014,1
Mujeres,Murcia,De 16 a 19 años,2013T4,0.4,14,2013,4
Mujeres,Murcia,De 16 a 19 años,2013T3,1.1,14,2013,3
Mujeres,Murcia,De 16 a 19 años,2013T2,0.9,14,2013,2
Mujeres,Murcia,De 16 a 19 años,2013T1,0.5,14,2013,1
Mujeres,Murcia,De 16 a 19 años,2012T4,0.3,14,2012,4
Mujeres,Murcia,De 16 a 19 años,2012T3,2.2,14,2012,3
Mujeres,Murcia,De 16 a 19 años,2012T2,2.0,14,2012,2
Mujeres,Murcia,De 16 a 19 años,2012T1,1.7,14,2012,1
Mujeres,Murcia,De 16 a 19 años,2011T4,1.5,14,2011,4
Mujeres,Murcia,De 16 a 19 años,2011T3,2.5,14,2011,3
Mujeres,Murcia,De 16 a 19 años,2011T2,2.4,14,2011,2
Mujeres,Murcia,De 16 a 19 años,2011T1,2.2,14,2011,1
Mujeres,Murcia,De 20 a 24 años,2020T4,9.5,14,2020,4
Mujeres,Murcia,De 20 a 24 años,2020T3,13.3,14,2020,3
Mujeres,Murcia,De 20 a 24 años,2020T2,10.6,14,2020,2
Mujeres,Murcia,De 20 a 24 años,2020T1,12.5,14,2020,1
Mujeres,Murcia,De 20 a 24 años,2019T4,12.7,14,2019,4
Mujeres,Murcia,De 20 a 24 años,2019T3,15.0,14,2019,3
Mujeres,Murcia,De 20 a 24 años,2019T2,11.6,14,2019,2
Mujeres,Murcia,De 20 a 24 años,2019T1,12.7,14,2019,1
Mujeres,Murcia,De 20 a 24 años,2018T4,15.2,14,2018,4
Mujeres,Murcia,De 20 a 24 años,2018T3,13.0,14,2018,3
Mujeres,Murcia,De 20 a 24 años,2018T2,12.1,14,2018,2
Mujeres,Murcia,De 20 a 24 años,2018T1,14.0,14,2018,1
Mujeres,Murcia,De 20 a 24 años,2017T4,15.2,14,2017,4
Mujeres,Murcia,De 20 a 24 años,2017T3,17.0,14,2017,3
Mujeres,Murcia,De 20 a 24 años,2017T2,13.8,14,2017,2
Mujeres,Murcia,De 20 a 24 años,2017T1,8.4,14,2017,1
Mujeres,Murcia,De 20 a 24 años,2016T4,11.9,14,2016,4
Mujeres,Murcia,De 20 a 24 años,2016T3,11.5,14,2016,3
Mujeres,Murcia,De 20 a 24 años,2016T2,9.1,14,2016,2
Mujeres,Murcia,De 20 a 24 años,2016T1,8.5,14,2016,1
Mujeres,Murcia,De 20 a 24 años,2015T4,10.1,14,2015,4
Mujeres,Murcia,De 20 a 24 años,2015T3,12.3,14,2015,3
Mujeres,Murcia,De 20 a 24 años,2015T2,9.5,14,2015,2
Mujeres,Murcia,De 20 a 24 años,2015T1,7.8,14,2015,1
Mujeres,Murcia,De 20 a 24 años,2014T4,7.8,14,2014,4
Mujeres,Murcia,De 20 a 24 años,2014T3,9.7,14,2014,3
Mujeres,Murcia,De 20 a 24 años,2014T2,10.1,14,2014,2
Mujeres,Murcia,De 20 a 24 años,2014T1,10.7,14,2014,1
Mujeres,Murcia,De 20 a 24 años,2013T4,12.9,14,2013,4
Mujeres,Murcia,De 20 a 24 años,2013T3,12.5,14,2013,3
Mujeres,Murcia,De 20 a 24 años,2013T2,10.8,14,2013,2
Mujeres,Murcia,De 20 a 24 años,2013T1,11.3,14,2013,1
Mujeres,Murcia,De 20 a 24 años,2012T4,12.0,14,2012,4
Mujeres,Murcia,De 20 a 24 años,2012T3,12.9,14,2012,3
Mujeres,Murcia,De 20 a 24 años,2012T2,13.6,14,2012,2
Mujeres,Murcia,De 20 a 24 años,2012T1,15.5,14,2012,1
Mujeres,Murcia,De 20 a 24 años,2011T4,13.8,14,2011,4
Mujeres,Murcia,De 20 a 24 años,2011T3,12.3,14,2011,3
Mujeres,Murcia,De 20 a 24 años,2011T2,15.5,14,2011,2
Mujeres,Murcia,De 20 a 24 años,2011T1,17.3,14,2011,1
Mujeres,Murcia,De 25 a 34 años,2020T4,57.1,14,2020,4
Mujeres,Murcia,De 25 a 34 años,2020T3,51.9,14,2020,3
Mujeres,Murcia,De 25 a 34 años,2020T2,48.3,14,2020,2
Mujeres,Murcia,De 25 a 34 años,2020T1,51.5,14,2020,1
Mujeres,Murcia,De 25 a 34 años,2019T4,51.5,14,2019,4
Mujeres,Murcia,De 25 a 34 años,2019T3,54.3,14,2019,3
Mujeres,Murcia,De 25 a 34 años,2019T2,55.2,14,2019,2
Mujeres,Murcia,De 25 a 34 años,2019T1,54.3,14,2019,1
Mujeres,Murcia,De 25 a 34 años,2018T4,55.4,14,2018,4
Mujeres,Murcia,De 25 a 34 años,2018T3,57.9,14,2018,3
Mujeres,Murcia,De 25 a 34 años,2018T2,54.3,14,2018,2
Mujeres,Murcia,De 25 a 34 años,2018T1,46.2,14,2018,1
Mujeres,Murcia,De 25 a 34 años,2017T4,52.3,14,2017,4
Mujeres,Murcia,De 25 a 34 años,2017T3,51.6,14,2017,3
Mujeres,Murcia,De 25 a 34 años,2017T2,52.6,14,2017,2
Mujeres,Murcia,De 25 a 34 años,2017T1,51.9,14,2017,1
Mujeres,Murcia,De 25 a 34 años,2016T4,57.0,14,2016,4
Mujeres,Murcia,De 25 a 34 años,2016T3,54.6,14,2016,3
Mujeres,Murcia,De 25 a 34 años,2016T2,55.4,14,2016,2
Mujeres,Murcia,De 25 a 34 años,2016T1,57.2,14,2016,1
Mujeres,Murcia,De 25 a 34 años,2015T4,55.5,14,2015,4
Mujeres,Murcia,De 25 a 34 años,2015T3,54.3,14,2015,3
Mujeres,Murcia,De 25 a 34 años,2015T2,55.6,14,2015,2
Mujeres,Murcia,De 25 a 34 años,2015T1,58.6,14,2015,1
Mujeres,Murcia,De 25 a 34 años,2014T4,58.3,14,2014,4
Mujeres,Murcia,De 25 a 34 años,2014T3,60.0,14,2014,3
Mujeres,Murcia,De 25 a 34 años,2014T2,61.8,14,2014,2
Mujeres,Murcia,De 25 a 34 años,2014T1,60.3,14,2014,1
Mujeres,Murcia,De 25 a 34 años,2013T4,53.5,14,2013,4
Mujeres,Murcia,De 25 a 34 años,2013T3,60.3,14,2013,3
Mujeres,Murcia,De 25 a 34 años,2013T2,60.0,14,2013,2
Mujeres,Murcia,De 25 a 34 años,2013T1,55.6,14,2013,1
Mujeres,Murcia,De 25 a 34 años,2012T4,55.0,14,2012,4
Mujeres,Murcia,De 25 a 34 años,2012T3,62.5,14,2012,3
Mujeres,Murcia,De 25 a 34 años,2012T2,65.7,14,2012,2
Mujeres,Murcia,De 25 a 34 años,2012T1,65.4,14,2012,1
Mujeres,Murcia,De 25 a 34 años,2011T4,64.8,14,2011,4
Mujeres,Murcia,De 25 a 34 años,2011T3,66.6,14,2011,3
Mujeres,Murcia,De 25 a 34 años,2011T2,66.5,14,2011,2
Mujeres,Murcia,De 25 a 34 años,2011T1,69.7,14,2011,1
Mujeres,Murcia,De 35 a 44 años,2020T4,73.1,14,2020,4
Mujeres,Murcia,De 35 a 44 años,2020T3,73.3,14,2020,3
Mujeres,Murcia,De 35 a 44 años,2020T2,71.4,14,2020,2
Mujeres,Murcia,De 35 a 44 años,2020T1,77.1,14,2020,1
Mujeres,Murcia,De 35 a 44 años,2019T4,79.2,14,2019,4
Mujeres,Murcia,De 35 a 44 años,2019T3,80.0,14,2019,3
Mujeres,Murcia,De 35 a 44 años,2019T2,83.1,14,2019,2
Mujeres,Murcia,De 35 a 44 años,2019T1,77.7,14,2019,1
Mujeres,Murcia,De 35 a 44 años,2018T4,78.6,14,2018,4
Mujeres,Murcia,De 35 a 44 años,2018T3,75.0,14,2018,3
Mujeres,Murcia,De 35 a 44 años,2018T2,79.8,14,2018,2
Mujeres,Murcia,De 35 a 44 años,2018T1,77.7,14,2018,1
Mujeres,Murcia,De 35 a 44 años,2017T4,76.5,14,2017,4
Mujeres,Murcia,De 35 a 44 años,2017T3,77.3,14,2017,3
Mujeres,Murcia,De 35 a 44 años,2017T2,80.2,14,2017,2
Mujeres,Murcia,De 35 a 44 años,2017T1,74.2,14,2017,1
Mujeres,Murcia,De 35 a 44 años,2016T4,74.2,14,2016,4
Mujeres,Murcia,De 35 a 44 años,2016T3,77.2,14,2016,3
Mujeres,Murcia,De 35 a 44 años,2016T2,81.7,14,2016,2
Mujeres,Murcia,De 35 a 44 años,2016T1,75.9,14,2016,1
Mujeres,Murcia,De 35 a 44 años,2015T4,75.3,14,2015,4
Mujeres,Murcia,De 35 a 44 años,2015T3,73.5,14,2015,3
Mujeres,Murcia,De 35 a 44 años,2015T2,69.4,14,2015,2
Mujeres,Murcia,De 35 a 44 años,2015T1,66.9,14,2015,1
Mujeres,Murcia,De 35 a 44 años,2014T4,71.0,14,2014,4
Mujeres,Murcia,De 35 a 44 años,2014T3,68.6,14,2014,3
Mujeres,Murcia,De 35 a 44 años,2014T2,71.2,14,2014,2
Mujeres,Murcia,De 35 a 44 años,2014T1,71.7,14,2014,1
Mujeres,Murcia,De 35 a 44 años,2013T4,73.3,14,2013,4
